Count,Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,Nin,Functionality of Facilities
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Health Sub Centre,Surangi,7344775569,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Health Sub Centre,Titigam,8883518220,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Health Sub Centre,Tumba,6566386865,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Health Sub Centre,Turubudi,3828421382,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Primary Health Centre,Baranga,2834746170,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Primary Health Centre,Jarada,5248683665,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Primary Health Centre,Khariaguda,5637884130,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Primary Health Centre,Surangi,4758832234,
8545,Odisha,Ganjam,Jarada,Patrapur,Patrapur,Primary Health Centre,Turubudi,1111427728,
8545,Odisha,Ganjam,Kabisuryanagar,Notmapped,Kabisuryanagar,Community Health Centre,Kabi Surya Nagar,3514754880,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Ambapua,5687873611,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Athagada Patana,8312211710,
8545,Odisha,Ganjam,Kabisuryanagar,Polosara,Polasara,Health Sub Centre,BALICHAI,5136641213,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Barida,5631154258,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Bolasara,7871771643,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Budhamba,7386285543,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Gangapur,7526561514,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Gudiali,6744572766,
8545,Odisha,Ganjam,Kabisuryanagar,Polosara,Polasara,Health Sub Centre,HATIOTTA,6515332614,
8545,Odisha,Ganjam,Kabisuryanagar,Polosara,Polasara,Health Sub Centre,JAKARA,4316767682,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Jarada,6441282784,
8545,Odisha,Ganjam,Kabisuryanagar,Purushottampur,Purusottampur,Health Sub Centre,JHADABAI,8434765320,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Kabi Surya Nagar,3543871440,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Kaniary,3233827744,
8545,Odisha,Ganjam,Kabisuryanagar,Purushottampur,Purusottampur,Health Sub Centre,MAHACHAI,8241634446,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Paika Jamuna,3682287663,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Sadabarat Nuagam,6743381672,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Sialia,3488123377,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Subalaya,4636448526,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Sunapalli,3648678120,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Primary Health Centre,Athagada Patana,1682858855,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Primary Health Centre,Barida,1115586537,
8545,Odisha,Ganjam,Kabisuryanagar,Kabisuryanagar,Kabisuryanagar,Primary Health Centre,Budhamba,6772667645,
8545,Odisha,Ganjam,Kabisuryanagar,Polosara,Polasara,Primary Health Centre,Hatiotta,7622248743,
8545,Odisha,Ganjam,Khalikote,Notmapped,Khallikote,Community Health Centre,Khalikote,3723487710,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Aitipur,3167521552,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Badi Nua Palli,5488645234,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Bagalpur,8673386523,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Barasara,8475572585,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Bikrampur,3657243782,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Chikili,3154858470,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Kairasi,3471454839,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Kanheipur,4672687144,
8545,Odisha,Ganjam,Khalikote,Beguniapada,Beguniapada,Health Sub Centre,K Barida,2686628286,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Kendupat,2283343446,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Khalikote,1177348446,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Langleswar,6627874172,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Mathura,6665863749,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Naikanipalli,8628324330,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Pathara,6278638538,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Health Sub Centre,Pustapur,4274774167,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Primary Health Centre,Chikili Talapada,8281677545,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Primary Health Centre,Kanheipur,2488724259,
8545,Odisha,Ganjam,Khalikote,Khallikote,Khallikote,Primary Health Centre,Pathara,6672364830,
8545,Odisha,Ganjam,Kodala,Notmapped,Beguniapada,Community Health Centre,Kodala,4452711114,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Community Health Centre,Sumandal,1172723155,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Angaragaon,1475867675,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Badagudiali,8682137677,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Bada Khaira Khama,4733357851,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Beguniapada,6414368289,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Berunhabadi,4632246783,
8545,Odisha,Ganjam,Kodala,Polosara,Polasara,Health Sub Centre,BILEIJHURI,8458241588,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Burijhuri,3326111337,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Chandanapur,2774726463,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Chingudikhola,5684426462,
8545,Odisha,Ganjam,Kodala,Polosara,Polasara,Health Sub Centre,JOKABANDHA,8345228467,
8545,Odisha,Ganjam,Kodala,Polosara,Polasara,Health Sub Centre,KANACHAI,6685483353,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Kandha Ranipada,4457361840,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Kodala I,7665781832,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Kodala II,3747573750,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Mardakote,1755688833,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Mathasarsingh,8578441563,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Phasi,7835441283,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Sandhamula,3838715583,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Sankuda,1155415647,
8545,Odisha,Ganjam,Kodala,Polosara,Polasara,Health Sub Centre,S. BARAGAON,4328472578,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,S Chhachina,8684221685,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Sumandal,8375285346,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Talasara,6558433386,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Health Sub Centre,Tirida,5253322167,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Primary Health Centre,Beguniapada,6287751843,
8545,Odisha,Ganjam,Kodala,Beguniapada,Beguniapada,Primary Health Centre,Rahada,7783547164,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Community Health Centre,Bomkei,4437413646,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Bada Dumula,4818741573,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Badapalanka,4823783529,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Bhramarapur,7658148452,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Bomokei,2675316117,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,B S L N PUR,4358483610,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Chikiti,4382386235,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Gadagovindapur,7168882533,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Gadasamantharapur,3644461687,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Gaudagam,7223877668,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Ghoda Hada Dam,6283266879,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Jakara,5161555825,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Kainthakhandi,5666448427,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Kalabada,8781323855,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Karapada,2452231224,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Kotilingi,3754146482,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Kumarada,6855788557,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Lalmenta,8517827732,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Madhabandha,6121176140,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Maundapur,8355854582,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Health Sub Centre,Nuapada,5544344376,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,Panada,5115237652,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Health Sub Centre,S Tikiripada,4187167772,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Primary Health Centre,Goudagaon,6777284313,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Primary Health Centre,Karabalua,3483361832,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Primary Health Centre,Kutlingi,7151158529,
8545,Odisha,Ganjam,Nuagaon,Chikiti,Chikiti,Primary Health Centre,Nuapada,5741876584,
8545,Odisha,Ganjam,Nuagaon,Digapahandi,Digapahandi,Primary Health Centre,Talasingi,5482867719,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,DASEIPUR,7542882241,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,DAYANIDHIPUR,5437881336,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,DHARAMRAIPUR,8718361838,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,ERENDRA,6441211551,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,GANGAPUR,4564754374,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,JAGANNATHPUR,8878365157,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,JUGUDI,7542533885,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,KANKORADA,2318378763,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,KHALINGI,2444174284,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,KOUDIA,2676382449,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,PATTIGUDA,5425215265,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,PODAMARI,4284374313,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,S.GOPALPUR,1661227551,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,SINGIPUR,3636618484,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Health Sub Centre,T.GOVINDAPUR,5226565256,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Primary Health Centre,KANKORADA,6823418345,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Primary Health Centre,PATAPUR,4862624584,
8545,Odisha,Ganjam,Patapur,Sanakhemundi,Sanakhemundi,Primary Health Centre,PUDAMARI,4752521122,
8545,Odisha,Ganjam,Patapur,Patrapur,Patrapur,Primary Health Centre,Tumba,1736512557,
8545,Odisha,Ganjam,Polasara,Notmapped,Polasara,Community Health Centre,Polosara,7132361218,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,BADA PANKALABADI,6768622687,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,BELAGAON,2132313418,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,CHIRIKIPADA SASAN,3538466644,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,DHUNKAPADA,5463484328,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,KALAMBA,3837623283,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,KANDURU,2554848750,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,KENDUBADI,8274253387,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,KONKARADA,3787242423,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,MANADARA,3343714683,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,MATHURA,7518434647,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,PANDIRIPADA,2261124230,
8545,Odisha,Ganjam,Polasara,Polasara,Polasara,Health Sub Centre,Polosara-I,2284566482,
8545,Odisha,Ganjam,Polasara,Polasara,Polasara,Health Sub Centre,Polosara-II,1886174851,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,RUMAGADA,3286563782,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Health Sub Centre,SODAKA,3351611631,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Primary Health Centre,Chirikipada Sasan,7267437668,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Primary Health Centre,Dhunkapada,5748765459,
8545,Odisha,Ganjam,Polasara,Polosara,Polasara,Primary Health Centre,Pandiripada,6783573634,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Community Health Centre,Bhatakumarada,7882861417,
8545,Odisha,Ganjam,Purusottampur,Notmapped,Purusottampur,Community Health Centre,Purusottampur,8568232683,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,ACHULI,4557328681,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,ARAKHAPUR,2862122211,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,BADA KHARIDA,7513125356,
8545,Odisha,Ganjam,Purusottampur,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,Badamahuri,1743443648,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,BAGHALA,5312321424,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,BARA-BARAGAON,8182684657,
8545,Odisha,Ganjam,Purusottampur,Khallikote,Khallikote,Health Sub Centre,Beda Nalinakhyapur,8425747568,
8545,Odisha,Ganjam,Purusottampur,Hinjilicut,Hinjilicut,Health Sub Centre,Bhabandha,4626458857,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,BHATAKUMARADA,7586776325,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,BHIMPUR,3455444582,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,BHUTA SARASINGI,1687444354,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,BRAHMANSASAN,8461667670,
8545,Odisha,Ganjam,Purusottampur,Khallikote,Khallikote,Health Sub Centre,Danapur,2787324454,
8545,Odisha,Ganjam,Purusottampur,Beguniapada,Beguniapada,Health Sub Centre,Digapada,5385578280,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,GANGADAHANI,8153886752,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,JAMUNI,2845784319,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,KAMA NALINAKHYAPUR,6448382256,
8545,Odisha,Ganjam,Purusottampur,Purusottampur,Purusottampur,Health Sub Centre,KUMARI,6868365724,
8545,Odisha,Ganjam,Purusottampur,Hinjilicut,Hinjilicut,Health Sub Centre,Nandika,4356277477,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,PANDIA,1721311734,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,PRATAPPUR,1214524223,
8545,Odisha,Ganjam,Purusottampur,Purusottampur,Purusottampur,Health Sub Centre,PURUSOTTAMPUR,8453666284,
8545,Odisha,Ganjam,Purusottampur,Hinjilicut,Hinjilicut,Health Sub Centre,Putiapadar,2254112572,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,RAIPUR,8775632675,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,RANAJHALI,4242834630,
8545,Odisha,Ganjam,Purusottampur,Hinjilicut,Hinjilicut,Health Sub Centre,Sahapur,1251275812,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,SIKULA,7764826710,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,SOMA,7451385848,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Health Sub Centre,SUNADHARA,2872666777,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Primary Health Centre,Badakharida,4726734363,
8545,Odisha,Ganjam,Purusottampur,Khallikote,Khallikote,Primary Health Centre,Bedha Nalinakyapur,8476532737,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Primary Health Centre,Pandia,8544441721,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Primary Health Centre,Pratappur,5886425643,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Primary Health Centre,Somma,2486171883,
8545,Odisha,Ganjam,Purusottampur,Purushottampur,Purusottampur,Primary Health Centre,Sunathara,1115586651,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Community Health Centre,Khandadeuli,4353467824,
8545,Odisha,Ganjam,Rambha,Khallikote,Khallikote,Health Sub Centre,Bania,7836427539,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Biruligada,7721634785,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Borigaon,4848267128,
8545,Odisha,Ganjam,Rambha,Khallikote,Khallikote,Health Sub Centre,Dimiria,4187477528,
8545,Odisha,Ganjam,Rambha,Khallikote,Khallikote,Health Sub Centre,Kanaka,2472111174,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Kantiagada,3652245113,
8545,Odisha,Ganjam,Rambha,Khallikote,Khallikote,Health Sub Centre,Keshpur,1478518838,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Khandadeuli,2544434430,
8545,Odisha,Ganjam,Rambha,Khallikote,Khallikote,Health Sub Centre,Komanda,7727363439,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Pallanga,6434567829,
8545,Odisha,Ganjam,Rambha,Khallikote,Khallikote,Health Sub Centre,Phasipada,4866633425,
8545,Odisha,Ganjam,Rambha,Khallikote,Khallikote,Health Sub Centre,Sabulia,4835832363,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Sana Gopalpur,3322613211,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Sublaya,5124125724,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Health Sub Centre,Tarinipalli,7827413852,
8545,Odisha,Ganjam,Rambha,Ganjam,Ganjam,Primary Health Centre,Humma,2871868416,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Community Health Centre,Sheragada,6662446779,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,BANDHAGUDA,8455477714,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,Degapadar,3485644326,
8545,Odisha,Ganjam,Seragad,Sanakhemundi,Sanakhemundi,Health Sub Centre,DENGADI,6386737628,
8545,Odisha,Ganjam,Seragad,Kabisuryanagar,Kabisuryanagar,Health Sub Centre,DENGAPADAR,1221244526,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,DHANANTAR,2734266782,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,GOTHAGAON,6116413318,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,GOVINDAPUR,5178228788,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,KRUSHNACHAI,4773837218,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,KULAGADA,4431738543,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,KURULA,3452787272,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,PADMAPUR,1536378480,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,SHERAGADA,4767472170,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,SOLASALA,2768883510,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Health Sub Centre,THURUBURAI,5176615523,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Primary Health Centre,DENGAPADAR,2476183773,
8545,Odisha,Ganjam,Seragad,Sheragada,Seragada,Primary Health Centre,KULAGADA,8443751733,
8545,Odisha,Ganjam,Surada,Notmapped,Sorada,Community Health Centre,Surada,2368564684,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Health Sub Centre,AMRUTULU,7246883164,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Health Sub Centre,ASURABANDHA,6555211439,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Health Sub Centre,Badabadangi,5516551644,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Health Sub Centre,GENJA,5828843317,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Health Sub Centre,GOCHHA,3644143749,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Health Sub Centre,GOPALPUR SASAN,6827672764,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Health Sub Centre,SURAMANI,8764326578,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Primary Health Centre,BADABADANGI,8137763671,
8545,Odisha,Ganjam,Surada,Surada,Sorada,Primary Health Centre,GOCHHA,1111433452,
8545,Odisha,Ganjam,Tarasingi,Bhanjanagar,Bhanjangar,Community Health Centre,Gallery,4285578185,
8545,Odisha,Ganjam,Tarasingi,Bhanjanagar,Bhanjangar,Health Sub Centre,Domuhani,6641476681,
8545,Odisha,Ganjam,Tarasingi,Bhanjanagar,Bhanjangar,Health Sub Centre,Gallery,1882738535,
8545,Odisha,Ganjam,Tarasingi,Jagannathprasad,Jaganathprasad,Health Sub Centre,Gayaganda,7667183763,
8545,Odisha,Ganjam,Tarasingi,Jagannathprasad,Jaganathprasad,Health Sub Centre,Gereda,6862845572,
8545,Odisha,Ganjam,Tarasingi,Bhanjanagar,Bhanjangar,Health Sub Centre,Jhaliagochha,1636151332,
8545,Odisha,Ganjam,Tarasingi,Jagannathprasad,Jaganathprasad,Health Sub Centre,Khetamundali,2633886540,
8545,Odisha,Ganjam,Tarasingi,Jagannathprasad,Jaganathprasad,Health Sub Centre,Kudutai,8837512832,
8545,Odisha,Ganjam,Tarasingi,Bhanjanagar,Bhanjangar,Health Sub Centre,Kupati,1617478472,
8545,Odisha,Ganjam,Tarasingi,Jagannathprasad,Jaganathprasad,Health Sub Centre,Rudhapadar,4373663733,
8545,Odisha,Ganjam,Tarasingi,Jagannathprasad,Jaganathprasad,Health Sub Centre,Tarsing,6282658837,
8545,Odisha,Ganjam,Tarasingi,Jagannathprasad,Jaganathprasad,Primary Health Centre,Tarsingi,8783525853,
8545,Odisha,Jagatsinghapur,Balikuda,Balikuda,Balikuda,Community Health Centre,Balikuda,1751143312,
8545,Odisha,Jagatsinghapur,Balikuda,Balikuda,Balikuda,Community Health Centre,Borikina,8515737487,
8545,Odisha,Jagatsinghapur,Balikuda,Raghunathpur,Raghunathpur,Community Health Centre,Redhua,3478236429,
